ID,"PAX Type",Airport,Year,Month,Passengers,IATA,ICAO,"Airport Type"
2296,"INTERNATIONAL PASSENGERS",HYDERABAD,2016,December,307867,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
2297,"INTERNATIONAL PASSENGERS",COCHIN,2016,December,434488,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
2298,"INTERNATIONAL PASSENGERS",NAGPUR,2016,December,10309,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
2299,"INTERNATIONAL PASSENGERS",PUNE,2016,December,23370,,,AUTO-ADDED
2300,"INTERNATIONAL PASSENGERS",VISAKHAPATNAM,2016,December,8988,,,AUTO-ADDED
2301,"INTERNATIONAL PASSENGERS",PATNA,2016,December,0,,,AUTO-ADDED
2302,"INTERNATIONAL PASSENGERS",CHANDIGARH,2016,December,13024,IXC,VICG,"8 CUSTOM AIRPORTS"
2303,"INTERNATIONAL PASSENGERS",BAGDOGRA,2016,December,2083,,,AUTO-ADDED
2304,"INTERNATIONAL PASSENGERS",MADURAI,2016,December,19996,,,AUTO-ADDED
2369,"DOMESTIC PASSENGERS",VIJAYAWADA,2016,December,54355,,,AUTO-ADDED
2370,"DOMESTIC PASSENGERS",TIRUPATI,2016,December,42788,,,AUTO-ADDED
2371,"DOMESTIC PASSENGERS",BANGALORE,2016,December,1825171,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
2372,"DOMESTIC PASSENGERS",HYDERABAD,2016,December,1094831,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
2373,"DOMESTIC PASSENGERS",COCHIN,2016,December,393596,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
2374,"DOMESTIC PASSENGERS",NAGPUR,2016,December,182399,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
2375,"DOMESTIC PASSENGERS",PUNE,2016,December,577508,,,AUTO-ADDED
2376,"DOMESTIC PASSENGERS",VISAKHAPATNAM,2016,December,213120,,,AUTO-ADDED
2377,"DOMESTIC PASSENGERS",PATNA,2016,December,186704,,,AUTO-ADDED
2378,"DOMESTIC PASSENGERS",CHANDIGARH,2016,December,131880,IXC,VICG,"8 CUSTOM AIRPORTS"
2379,"DOMESTIC PASSENGERS",BAGDOGRA,2016,December,142799,,,AUTO-ADDED
2380,"DOMESTIC PASSENGERS",MADURAI,2016,December,57868,,,AUTO-ADDED
2381,"DOMESTIC PASSENGERS",INDORE,2016,December,179671,,,AUTO-ADDED
2382,"DOMESTIC PASSENGERS",RAIPUR,2016,December,136339,,,AUTO-ADDED
2383,"DOMESTIC PASSENGERS",AGARTALA,2016,December,118256,,,AUTO-ADDED
2384,"DOMESTIC PASSENGERS",JAMMU,2016,December,101317,,,AUTO-ADDED
2385,"DOMESTIC PASSENGERS",VADODARA,2016,December,96881,,,AUTO-ADDED
2386,"DOMESTIC PASSENGERS",UDAIPUR,2016,December,114801,,,AUTO-ADDED
2387,"DOMESTIC PASSENGERS",RANCHI,2016,December,107375,,,AUTO-ADDED
2388,"DOMESTIC PASSENGERS",DEHRADUN,2016,December,73311,,,AUTO-ADDED
2389,"DOMESTIC PASSENGERS",BHOPAL,2016,December,52865,,,AUTO-ADDED
2390,"DOMESTIC PASSENGERS",LEH,2016,December,28430,,,AUTO-ADDED
2391,"DOMESTIC PASSENGERS",RAJKOT,2016,December,37717,,,AUTO-ADDED
2392,"DOMESTIC PASSENGERS",JODHPUR,2016,December,35590,,,AUTO-ADDED
2393,"DOMESTIC PASSENGERS",DIBRUGARH,2016,December,28370,,,AUTO-ADDED
2394,"DOMESTIC PASSENGERS",RAJAHMUNDRY,2016,December,22352,,,AUTO-ADDED
2395,"DOMESTIC PASSENGERS",SILCHAR,2016,December,23201,,,AUTO-ADDED
2396,"DOMESTIC PASSENGERS",SURAT,2016,December,19883,,,AUTO-ADDED
2397,"DOMESTIC PASSENGERS",BHUJ,2016,December,18348,,,AUTO-ADDED
2398,"DOMESTIC PASSENGERS",JUHU,2016,December,15044,,,AUTO-ADDED
2399,"DOMESTIC PASSENGERS",JABALPUR,2016,December,15284,,,AUTO-ADDED
2400,"DOMESTIC PASSENGERS",DIMAPUR,2016,December,16477,,,AUTO-ADDED
2401,"DOMESTIC PASSENGERS",GUGGAL,2016,December,7489,,,AUTO-ADDED
2402,"DOMESTIC PASSENGERS",TUTICORIN,2016,December,7873,,,AUTO-ADDED
2403,"DOMESTIC PASSENGERS",BELGAUM,2016,December,8299,,,AUTO-ADDED
2404,"DOMESTIC PASSENGERS",JAMNAGAR,2016,December,6317,,,AUTO-ADDED
2405,"DOMESTIC PASSENGERS",KHAJURAHO,2016,December,6051,,,AUTO-ADDED
2406,"DOMESTIC PASSENGERS",JORHAT,2016,December,6514,,,AUTO-ADDED
2407,"DOMESTIC PASSENGERS",GORAKHPUR,2016,December,0,,,AUTO-ADDED
2408,"DOMESTIC PASSENGERS",ALLAHABAD,2016,December,2961,,,AUTO-ADDED
2409,"DOMESTIC PASSENGERS",AGATTI,2016,December,3017,,,AUTO-ADDED
2410,"DOMESTIC PASSENGERS",HUBLI,2016,December,1838,,,AUTO-ADDED
2411,"DOMESTIC PASSENGERS",BHUNTAR,2016,December,566,,,AUTO-ADDED
2412,"DOMESTIC PASSENGERS",BHAVNAGAR,2016,December,2758,,,AUTO-ADDED
2413,"DOMESTIC PASSENGERS",DIU,2016,December,2084,,,AUTO-ADDED
2414,"DOMESTIC PASSENGERS",GWALIOR,2016,December,1129,,,AUTO-ADDED
2415,"DOMESTIC PASSENGERS",BARAPANI,2016,December,1242,,,AUTO-ADDED
2416,"DOMESTIC PASSENGERS",PANTNAGAR,2016,December,851,,,AUTO-ADDED
2417,"DOMESTIC PASSENGERS",LAKHIMPUR,2016,December,956,,,AUTO-ADDED
2418,"DOMESTIC PASSENGERS",AGRA,2016,December,1438,,,AUTO-ADDED
2419,"DOMESTIC PASSENGERS",TEZPUR,2016,December,696,,,AUTO-ADDED
2420,"DOMESTIC PASSENGERS",BHATINDA,2016,December,657,,,AUTO-ADDED
2421,"DOMESTIC PASSENGERS",PORBANDAR,2016,December,180,,,AUTO-ADDED
2422,"DOMESTIC PASSENGERS",KANPUR,2016,December,874,,,AUTO-ADDED
2423,"DOMESTIC PASSENGERS",CUDDAPAH,2016,December,72,,,AUTO-ADDED
2424,"DOMESTIC PASSENGERS",BIKANER,2016,December,72,,,AUTO-ADDED
2425,"DOMESTIC PASSENGERS",JAISALMER,2016,December,0,,,AUTO-ADDED
2426,"DOMESTIC PASSENGERS",LUDHIANA,2016,December,5,,,AUTO-ADDED
2427,"DOMESTIC PASSENGERS",KOLHAPUR,2016,December,0,,,AUTO-ADDED
2428,"DOMESTIC PASSENGERS",SHIMLA,2016,December,13,,,AUTO-ADDED
2429,"DOMESTIC PASSENGERS",LENGPUI,2016,December,25331,,,AUTO-ADDED
2430,"DOMESTIC PASSENGERS",DURGAPUR,2016,December,0,,,AUTO-ADDED
2431,"DOMESTIC PASSENGERS",NANDED,2016,December,0,,,AUTO-ADDED
2432,"DOMESTIC PASSENGERS",MUNDRA,2016,December,0,,,AUTO-ADDED
2452,"DOMESTIC PASSENGERS","OTHER AIRPORTS",2016,December,5,,,AUTO-ADDED
463,"INTERNATIONAL PASSENGERS",CHENNAI,2016,December,460118,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
464,"INTERNATIONAL PASSENGERS",KOLKATA,2016,December,209176,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
465,"INTERNATIONAL PASSENGERS",AHMEDABAD,2016,December,164909,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
466,"INTERNATIONAL PASSENGERS",GOA,2016,December,117171,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
467,"INTERNATIONAL PASSENGERS",LUCKNOW,2016,December,57264,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
468,"INTERNATIONAL PASSENGERS",TRIVANDRUM,2016,December,211169,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
469,"INTERNATIONAL PASSENGERS",GUWAHATI,2016,December,1425,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
470,"INTERNATIONAL PASSENGERS",JAIPUR,2016,December,44840,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
471,"INTERNATIONAL PASSENGERS",CALICUT,2016,December,201851,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
472,"INTERNATIONAL PASSENGERS",BHUBANESWAR,2016,December,2312,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
473,"INTERNATIONAL PASSENGERS",COIMBATORE,2016,December,14061,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
474,"INTERNATIONAL PASSENGERS",SRINAGAR,2016,December,0,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
475,"INTERNATIONAL PASSENGERS",VARANASI,2016,December,12156,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
476,"INTERNATIONAL PASSENGERS",MANGALORE,2016,December,68633,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
477,"INTERNATIONAL PASSENGERS",AMRITSAR,2016,December,51945,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
478,"INTERNATIONAL PASSENGERS",TRICHY,2016,December,111049,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
479,"INTERNATIONAL PASSENGERS",PORTBLAIR,2016,December,0,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
480,"INTERNATIONAL PASSENGERS",IMPHAL,2016,December,0,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
481,"INTERNATIONAL PASSENGERS","DELHI (DIAL)",2016,December,1413678,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
482,"INTERNATIONAL PASSENGERS","MUMBAI (MIAL)",2016,December,1161549,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
483,"INTERNATIONAL PASSENGERS",AURANGABAD,2016,December,0,IXU,VAAU,"8 CUSTOM AIRPORTS"
484,"INTERNATIONAL PASSENGERS",GAYA,2016,December,18878,GAY,VEGY,"8 CUSTOM AIRPORTS"
507,"DOMESTIC PASSENGERS",CHENNAI,2016,December,1104822,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
508,"DOMESTIC PASSENGERS",KOLKATA,2016,December,1359551,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
509,"DOMESTIC PASSENGERS",AHMEDABAD,2016,December,540777,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
510,"DOMESTIC PASSENGERS",GOA,2016,December,577428,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
511,"DOMESTIC PASSENGERS",LUCKNOW,2016,December,306187,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
512,"DOMESTIC PASSENGERS",TRIVANDRUM,2016,December,148279,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
513,"DOMESTIC PASSENGERS",GUWAHATI,2016,December,382618,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
514,"DOMESTIC PASSENGERS",JAIPUR,2016,December,304769,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
515,"DOMESTIC PASSENGERS",CALICUT,2016,December,37447,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
516,"DOMESTIC PASSENGERS",BHUBANESWAR,2016,December,251454,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
517,"DOMESTIC PASSENGERS",COIMBATORE,2016,December,173565,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
518,"DOMESTIC PASSENGERS",SRINAGAR,2016,December,124543,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
519,"DOMESTIC PASSENGERS",VARANASI,2016,December,158717,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
520,"DOMESTIC PASSENGERS",MANGALORE,2016,December,86051,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
521,"DOMESTIC PASSENGERS",AMRITSAR,2016,December,88790,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
522,"DOMESTIC PASSENGERS",TRICHY,2016,December,13196,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
523,"DOMESTIC PASSENGERS",PORTBLAIR,2016,December,125539,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
524,"DOMESTIC PASSENGERS",IMPHAL,2016,December,83246,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
525,"DOMESTIC PASSENGERS","DELHI (DIAL)",2016,December,3745169,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
526,"DOMESTIC PASSENGERS","MUMBAI (MIAL)",2016,December,2955907,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
527,"DOMESTIC PASSENGERS",AURANGABAD,2016,December,29602,IXU,VAAU,"8 CUSTOM AIRPORTS"
528,"DOMESTIC PASSENGERS",GAYA,2016,December,7167,GAY,VEGY,"8 CUSTOM AIRPORTS"
551,"DOMESTIC PASSENGERS",CHENNAI,2016,AUG,1098344,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
552,"DOMESTIC PASSENGERS",KOLKATA,2016,AUG,1010933,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
